GRANGRUP,GRUPO,SUBGRUPO,VARIEDAD,CODOCUPA,DESOCUPA
7,9,3,5,793,CONDUCTOR DE MAQUINA DE ESTIRAR VIDRIO PLANO
7,9,3,6,793,"CORTADOR, TALLADOR DE CRISTALES DE OPTICA"
7,9,3,7,793,CORTADOR DE VIDRIO
7,9,3,8,793,CURVADOR DE TUBOS DE VIDRIO
7,9,3,9,793,"DESBASTADOR, OPTICA EN ANTEOJERIA"
7,9,3,10,793,"ESMERILADOR DE BORDES,VIDRIO"
7,9,3,11,793,ESMERILADOR DE LENTES A MAQUINA
7,9,3,12,793,LAMINADOR DE LUNAS DE VIDRIO
7,9,3,13,793,MODELADOR DE LENTES
7,9,3,14,793,OPERADOR DE BANO METALICO POR FLOTACION VIDRIO
7,9,3,15,793,OPERADOR DE MAQUINA DE MOLDEAR O SOPLAR VIDRIO
7,9,3,16,793,"OPERADOR MAQUINA ESTIRAR VIDRIO PLANO,VARILLAS O TUBO"
7,9,3,17,793,OPERADOR EN PRENSA DE MOLDEAR VIDRIO
7,9,3,18,793,OPERADOR VERTIDO VIDRIO FUNDIDO/VERTIDOR VIDRIO FUNDIDO
7,9,3,19,793,PULIDOR A MAQUINA DE CRISTALES DE OPTICA
7,9,3,20,793,PULIDOR DE CRISTALES
7,9,3,21,793,PULIDOR DE LENTES
7,9,3,22,793,"SOPLADOR VIDRIO,MATERIAL LABORATORIO A MAQUINA"
7,9,3,23,793,TALLADOR DE CRISTALES DE OPTICA
7,9,4,0,794,"CERAMISTAS,EXCEPTO LADRILLEROS Y ADOBEROS"
7,9,4,1,794,"ALFARERO,EN GRAL,EXCEPTO LADRILLOS,ADOBES,TEJAS"
7,9,4,2,794,"AMASADOR DE CAOLIN,PORCELANA"
7,9,4,3,794,"CERAMISTA MOLDES, A MANO EXCEPTO LADRILLOS, ADOBES, TEJAS"
7,9,4,4,794,"CRIBADOR DE TIERRA, CERAMICA"
7,9,4,5,794,"CERAMISTA EN GRAL,EXCEPTO ADOBES,LADRILLOS,TEJAS"
7,9,4,6,794,CINCELADOR DE PIEZAS DE CERAMICA
7,9,4,7,794,"COLADOR DE CERAMICA,EXCEPTO DE ADOBE Y LADRILLO"
7,9,4,8,794,"EXTRUSOR DE ARCILLA,CERAMICA"
7,9,4,9,794,"MACHERO-MOLDEADOR,CERAMICA"
7,9,4,10,794,MEZCLADOR DE PASTA DE ABRASIVOS
7,9,4,11,794,"MODELADOR AL TORNO CON TERRAJA,CERAMICA"
7,9,4,12,794,MODELISTA DE CERAMICA
7,9,4,13,794,MOLDEADOR DE MUELAS ABRASIVAS
7,9,4,14,794,MOLDEADOR MACHERO DE CERAMICA
7,9,4,15,794,"MOLINERO,TIERRA DE LOZA"
7,9,4,16,794,OPERADOR DE FILTRO PRENSA PARA ARCILLA(CERAMICA)
7,9,4,17,794,OPERADOR DE PRENSA DE CERAMICA
7,9,4,18,794,"OPERADOR DE PRENSA GALLETERA, CERAMICA"
7,9,4,19,794,"PRENSADOR DE CERAMICA, CON TROQUEL"
7,9,4,20,794,PREPARADOR DE BARBOTIN
7,9,4,21,794,"PREPARADOR DE MOLDES, CERAMICA, LOZA Y PORCELANA"
7,9,4,22,794,"PREPARADOR CERAMICA EN MOLDES, PASTA DE ARCILLA"
7,9,4,23,794,TALADRADOR DE PIEZAS DE CERAMICA
7,9,4,24,794,"TAMIZADOR DE TIERRAS, CERAMICA"
7,9,4,25,794,TORNERO-ALFARERO EN TORNO DE PEDAL
7,9,4,26,794,"TORNERO EN TORNO DE PEDAL, LOZA Y PORCELANA"
7,9,4,27,794,VACIADOR DE CERAMICA EN MOLDES
7,9,5,0,795,ADOBEROS Y LADRILLEROS
7,9,5,1,795,ADOBERO
7,9,5,2,795,COLADOR DE LADRILLOS Y TEJAS
7,9,5,3,795,MOLDEADOR DE LADRILLOS Y BALDOSAS
7,9,5,4,795,OPERADOR DE MAQUINA DE CORTAR LADRILLOS Y TEJAS
7,9,5,5,795,OPERADOR PRENSA ALTA PRESION PARA LADRILLOS ESPECIALES
7,9,5,6,795,PREPARADOR DE ADOBES
7,9,5,7,795,PRENSADOR DE ADOBES CON TROQUEL
7,9,5,8,795,TEJERO Y ADOBERO A MANO
7,9,6,0,796,HORNEROS (VIDRIERIA Y CERAMICA)
7,9,6,1,796,"AYUDANTE DE HORNO DE CERAMICA,ENCENDIDO"
7,9,6,2,796,"CARGADOR-DESCARGADOR DE HORNO,DE CERAMICA"
7,9,6,3,796,FUNDIDOR VIDRIERO
7,9,6,4,796,"HORNERO,BRIQUETAS"
7,9,6,5,796,"HORNERO,CERAMICA"
7,9,6,6,796,"HORNERO,FABRICACION DE VIDRIO"
7,9,6,7,796,"HORNERO,LOZA Y PORCELANA"
7,9,6,8,796,"HORNERO,MATERIAL REFRACTARIO EXCEPTO TEJAS Y LADRILLOS"
7,9,6,9,796,"HORNERO,PORCELANA"
7,9,6,10,796,"HORNERO,RECOCIDO DEL VIDRIO"
7,9,6,11,796,"HORNERO,TEJAS Y LADRILLOS"
7,9,6,12,796,"HORNERO,TEMPLADO DEL VIDRIO"
7,9,6,13,796,MOLDEADOR DE CRISOLES
7,9,6,14,796,OPERADOR DE SECADOR DE BRIQUETAS
7,9,6,15,796,"PREPARADOR DE CAJA DE SECADO,HORNO DE CERAMICA"
7,9,6,16,796,TEMPLADOR DE VIDRIO
7,9,7,0,797,GRABADORES DE VIDRIO
7,9,7,1,797,"ESMERILADOR CON CHORROS DE ARENA,VIDRIO"
7,9,7,2,797,ESMERILADOR VIDRIO O CRISTAL CON CHORRO DE ARENA
7,9,7,3,797,"GRABADOR DE AGUA FUERTE,CRISTAL"
7,9,7,4,797,GRABADOR DE CERAMICA VIDRIADA
7,9,7,5,797,GRABADOR DE CRISTAL EN GENERAL
7,9,7,6,797,GRABADOR DE VIDRIO EN GENERAL
7,9,7,7,797,PULIDOR DE VIDRIO O CRISTAL EN BA¥O DE ACIDO
7,9,7,8,797,"TALLADOR DE CRISTALES-VIDRIOS,TALLA DECORATIVA"
7,9,7,9,797,TALLADOR DE VIDRIO O CRISTAL
7,9,8,0,798,PINTORES Y DECORADORES DE VIDRIO Y CERAMICA
7,9,8,1,798,AZOGADOR
7,9,8,2,798,DECORADOR DE CERAMICA
7,9,8,3,798,DECORADOR DE VIDRIO
7,9,8,4,798,ESMALTADOR DE VIDRIO
7,9,8,5,798,ESMALTADOR DE CERAMICA
7,9,8,6,798,"FILETERO, DECORADO DE CERAMICA"
7,9,8,7,798,ILUMINADOR DE LOZA Y PORCELANA
7,9,8,8,798,"PINTOR A PISTOLA,DE LOZA Y PORCELANA"
7,9,8,9,798,PULIDOR DE CERAMICA DORADA
7,9,8,10,798,"RETOCADOR, DECORADO DE CERAMICA"
7,9,8,11,798,"TRAZADOR, DECORADO DE CERAMICA"
7,9,8,12,798,VIDRIADOR DE CERAMICA
7,9,9,0,799,OTROS TRABAJADORES DEL VIDRIO
7,9,9,1,799,EXTRUSOR DE HILOS DE FIBRA DE VIDRIO
7,9,9,2,799,HILADOR DE VIDRIO
7,9,9,3,799,"MEZCLADOR DE MATERIALES,FABRICACION DE VIDRIO"
7,9,9,4,799,OPERADOR DE MAQUINA PARA FABRICAR FIBRA VIDRIO
7,9,9,5,799,OPERADOR DE MAQUINA PARA FABRICAR LANA DE VIDRIO
7,9,9,6,799,PREPARADOR DE FIBRA DE VIDRIO
8,0,0,0,800,"OBREROS DE LA CONSTRUCCION, CONFECCIONADORES DE PRODUCTOS DE"
8,1,0,0,810,"OBREROS DE LA FABRICACION DE PRODUCTOS DE CAUCHO Y PLASTICO,"
8,1,1,0,811,"OBREROS DE LA FAB.DE PRODUCTOS CAUCHO,EXCEPTO NEUMATICOS"
8,1,1,1,811,ABARQUERO
8,1,1,2,811,ALISADOR DE PRODUCTOS DE CAUCHO
8,1,1,3,811,AMASADOR DE CAUCHO
8,1,1,4,811,ARMADOR DE PRODUCTOS DE CAUCHO
8,1,1,5,811,CALANDRADOR DE CAUCHO
8,1,1,6,811,CAPATAZ O CONTRAMAESTRE DE LA FAB. DE PRODUCTOS DE CAUCHO
8,1,1,7,811,CONDUCTOR DE MAQUINA DE ESTIRADO DE CAUCHO
8,1,1,8,811,CONFECCIONADOR-MONTADOR DE ARTICULOS DE CAUCHO
8,1,1,9,811,CORTADOR DE CAUCHO
8,1,1,10,811,ENGOMADOR DE TEJIDOS DE CAUCHO
8,1,1,11,811,ENSAMBLADOR DE PRODUCTOS DE CAUCHO
8,1,1,12,811,EXTRUSOR DE CAUCHO
8,1,1,13,811,IMPREGNADOR DE CAUCHO
8,1,1,14,811,LUSTRADOR DE CAUCHO
8,1,1,15,811,MEZCLADOR DE CAUCHO
8,1,1,16,811,MONTADOR DE PRODUCTOS DE CAUCHO
8,1,1,17,811,OBRERO DEL APOMAZADO DEL CAUCHO
8,1,1,18,811,OBRERO EN LA FABRIC. DE ARTICULOS DE CAUCHO
8,1,1,19,811,OPERADOR DE CALANDRIA DE CAUCHO
8,1,1,20,811,OPERADOR DE MAQUINA AMASADORA DE CAUCHO
8,1,1,21,811,OPERADOR DE MAQUINA CALANDRADORA DE CAUCHO
8,1,1,22,811,OPERADOR DE MAQUINA ESTIRADORA DE CAUCHO
8,1,1,23,811,OPERADOR DE PRENSA DE MOLDEAR CAUCHO
8,1,1,24,811,"VULCANIZADOR ARTIC. CAUCHO, EXCEPTO NEUMATICOS"
8,1,2,0,812,OBREROS FABRICACION PRODUCTOS DE PLASTICO
8,1,2,1,812,ARMADOR DE PRODUCTOS DE PLASTICO
8,1,2,2,812,CONFECCIONADOR DE PRODUCTOS DE PLASTICO
8,1,2,3,812,ENSAMBLADOR DE PRODUCTOS DE PLASTICO
8,1,2,4,812,EXTRUSOR DE PLASTICO
8,1,2,5,812,MOLDEADOR DE PLASTICO POR INYECCION
8,1,2,6,812,MOLDEADOR DE PLASTICO POR COMPRESION
8,1,2,7,812,MONTADOR DE PRODUCTOS DE PLASTICO
8,1,2,8,812,OPERAD MAQ. DE MOLDEAR MATERIAS PLASTICAS POR INYECCION
8,1,2,9,812,OPERAR MAQ. DE MOLDEAR MATERIAS PLASTICAS POR COMPRESION
8,1,2,10,812,OPERADOR DE MAQUINA DE FABRICAR BOLSAS PLASTICO
8,1,2,11,812,OPERADOR MAQUINA ESTIRADORA DE PLASTICO
8,1,2,12,812,OPERADOR DE MAQUINA DE SELLAR PLASTICOS
8,1,2,13,812,PREPARADOR DE PANELES DE PLASTICO
8,1,2,14,812,PULIDOR DE PRODUCTOS DE PLASTICO
8,1,2,15,812,RECORTADOR A MAQUINA DE PROD. DE PLASTICO
8,1,2,16,812,TALADRADORA DE PRODUCTOS DE PLASTICO
8,1,3,0,813,OBREROS FABRICACION Y VULCANIZACION NEUMATICOS
8,1,3,1,813,AYUDANTE DE REENCAUCHADOR DE NEUMATICOS
8,1,3,2,813,"CONFECCIONADOR DE NEUMATICOS,PRIMERA FASE"
8,1,3,3,813,CORTADOR DE ACANALADURAS EN NEUMATICOS
8,1,3,4,813,CORTADOR DE ESTUAS EN NEUMATICOS
8,1,3,5,813,"FABRICANTE DE NEUMATICOS,PRIMERA FASE"
8,1,3,6,813,MOLDEADOR DE NEUMATICOS
8,1,3,7,813,MOLDEADOR Y VULCANIZADOR DE NEUMATICOS
8,1,3,8,813,RENCAUCHADOR DE NEUMATICOS
8,1,3,9,813,VULCANIZADOR Y MOLDEADOR DE NEUMATICOS
8,2,0,0,820,CONFECCIONADORES DE PRODUCTOS DE PAPEL Y CARTON
8,2,1,0,821,CONFECCIONADORES DE PRODUCTOS DE PAPEL Y CARTON
8,2,1,1,821,ARMADOR DE CAJAS DE CARTON A MAQUINA
8,2,1,2,821,CAPATAZ O CONTAMESTRE DE LA CONFECCION DE PRODUCTOS DE PAPEL
8,2,1,3,821,CARTONERO A MAQUINA
8,2,1,4,821,CONDUCTOR DE MAQUINAS DE FABRICAR TUBOS PAPEL
8,2,1,5,821,CONDUCTOR DE PRENSA DE EMBUTIR EL CARTON
8,2,1,6,821,CONFECCIONADOR DE CAJAS DE CARTON
8,2,1,7,821,CONFECCIONADOR A MAQ. DE BOLSAS Y SOBRES DE PAPEL
8,2,1,8,821,CONFECCIONADOR DE BOLSAS DE CELOFAN
8,2,1,9,821,CONFECCIONADOR DE SOBRES A MANO
8,2,1,10,821,CONFECC. ARTIC. ADORNOS Y FANTASIA EN PAPEL
8,2,1,11,821,CONFECCIONADOR DE MALETAS DE CARTON
8,2,1,12,821,CONFECCIONADOR DE PAPEL
8,2,1,13,821,EMSAMBLADOR DE NAIPES
8,2,1,14,821,MONTADOR DE CAJAS DE CARTON A MANO O A MAQUINA
8,2,1,15,821,OPERADOR DE MAQUINA DE FORRAR CARTON
8,2,1,16,821,OPERADOR DE MAQUINA PEGADORA DE PAPEL EN CARTON
8,2,1,17,821,OPERADOR DE MAQUINA DE CORTAR Y PEGAR CARTON
8,2,1,18,821,OPERADOR DE MAQUINA PRENSADORA DE CARTON
8,2,1,19,821,OPERAD MAQ. PEGADORA Y CERRADORA BOLSAS Y SOBRES
8,2,1,20,821,OPERADOR MAQ. CONFECCIONAR BOLSAS Y SOBRES PAPEL
8,2,1,21,821,OPERADOR DE PRENSA DE EMBUTIR CARTON
8,3,0,0,830,OBREROS DE LAS ARTES GRAFICAS
8,3,1,0,831,"CAJISTAS, TIPOGRAFOS Y TRABAJADORES ASIMILADOS"
8,3,1,1,831,"ARMADOR DE PAGINAS, IMPOSICION"
8,3,1,2,831,"CAJISTA, IMPRENTA"
8,3,1,3,831,COMPAGINADOR DE FOTO-COMPOSICION
8,3,1,4,831,"COMPOSITOR,IMPOSICION"
8,3,1,5,831,FUNDIDOR DE MONOTIPIA Y TIPOS SUELTOS
8,3,1,6,831,IMPONEDOR
8,3,1,7,831,IMPRESOR DE PRUEBAS
8,3,1,8,831,IMPRESOR EN GENERAL
8,3,1,9,831,LINOTIPISTA
8,3,1,10,831,MAQUINISTA DE FOTO-COMPOSICION
8,3,1,11,831,MINERVISTA
8,3,1,12,831,MONOTIPISTA
8,3,1,13,831,OPERADOR DE MAQUINA FUNDIDORA DE TIPOS
8,3,1,14,831,"OPERADOR DE MAQUINA DE FOTOTIPIA, IMPRENTA"
8,3,1,15,831,OPERADOR DE MONOTIPIA DE FUNDIR
8,3,1,16,831,OPERADOR DE TECLADO DE MONOTIPIA
8,3,1,17,831,"PLATINERO, COMPAGINACION"
8,3,1,18,831,"PREPARADOR DE BRAILLE, PLANCHAS DE IMPRENTA"
8,3,1,19,831,PREPARADOR DE PLANCHAS DE IMPRENTA BRAILLE
8,3,1,20,831,TECLISTA MONOTIPISTA
8,3,1,21,831,TIPOGRAFO EN GENERAL
8,3,1,22,831,EMPLEADO O AYUDANTE DE IMPRENTA EN GENERAL
8,3,2,0,832,OPERADORES DE PRENSAS DE IMPRIMIR
8,3,2,1,832,CONDUCTOR DE PRENSA DE HELIOGRABADO
8,3,2,2,832,IMPRESOR DE PAPELES
8,3,2,3,832,"MAQUINISTA DE ROTATIVA A COLORES,IMPRENTA"
8,3,2,4,832,MAQUINISTA DE OFFSET
8,3,2,5,832,MAQUINISTA PLATINERO
8,3,2,6,832,"MARCADOR, INTRODUC. HOJAS EN MAQ. DE IMPRIMIR"
8,3,2,7,832,"OPERAD PRENSA ROTATIVA, OFFSET, CILINDRO, PLATINA, LITOGRAFI"
8,3,2,8,832,OTROS OPERADORES DE PRENSA DE IMPRIMIR
8,3,2,9,832,TIPOGRAFO OPERADOR DE PRENSAS DE IMPRIMIR
8,3,3,0,833,ESTEREOTIPADORES Y ELECTROTIPISTAS
8,3,3,1,833,CLISADOR-ELECTROTIPISTA
8,3,3,2,833,"ELECTROTIPISTA, IMPRENTA"
8,3,3,3,833,"ESTEREOTIPADOR, IMPRENTA"
8,3,3,4,833,"ESTEREOTIPISTA, IMPRENTA"
8,3,3,5,833,FUNDIDOR ESTEREOTIPISTA
8,3,3,6,833,GALVANOPLASTISTA O CLISADOR
8,3,3,7,833,"MATRICEROS, IMPRENTA"
8,3,3,8,833,"MOLDEADOR DE CLISES POR GALVANOPLASTIA, IMPRENTA"
8,3,3,9,833,"REPRODUCTOR DE CLISES, REPRODUCCION EN PLASTICO"
8,3,4,0,834,"GRABADORES DE IMPRENTA,EXCEPTO FOTOGRABADORES"
8,3,4,1,834,"GRABADOR A MANO CLISES MADERA, CAUCHO O LINOLEO"
8,3,4,2,834,GRABADOR CON PANTOGRAFO
8,3,4,3,834,GRABADOR DE IMPRENTA
8,3,4,4,834,GRABADOR DE PIEDRAS LITOGRAFICAS
8,3,4,5,834,"GRABADOR PLANCHAS, CILINDROS Y MATRICES METALICO"
8,3,4,6,834,"GRABADOR, BURILISTA, LITOGRAFISTA, GRABADO IMPRENTA"
8,3,4,7,834,"PANTOGRAFISTA, IMPRENTA"
8,3,4,8,834,"TRANSPORTADOR, LITOGRAFIA"
8,3,4,9,834,XILOGRAFO
8,3,5,0,835,FOTOGRABADORES
8,3,5,1,835,"CLISADOR, FOTOGRABADOR"
8,3,5,2,835,"FOTO-IMPRESOR PLANCHAS IMPRESION, FOTOGRABADO"
8,3,5,3,835,FOTOGRABADOR EN GENERAL
8,3,5,4,835,"FOTOGRAFO, FOTOGRAB., IMPRESION O REPROD. EN OFFSET"
8,3,5,5,835,"FOTOMECANICO, FOTOGRABADO EN GENERAL"
8,3,5,6,835,"GRABADOR, FOTOGRABADO"
8,3,5,7,835,GRANEADOR DE PLANCHAS PARA CLISES
8,3,5,8,835,HUECOGRABADORES
8,3,5,9,835,INSOLADOR DE FOTOGRABADO
8,3,5,10,835,MONTADOR DE CLISES SOBRE SOPORTE
8,3,5,11,835,"PASADOR, IMPRENTA"
8,3,5,12,835,"RETOCADOR DE NEGATIVOS,FOTOGRABADO"
8,3,5,13,835,"RETOCADOR DE PLANCHAS DE IMPRESION,FOTOGRABADO"
8,3,5,14,835,TIRADOR DE PRUEBAS DE CLISES GRABADOS
8,3,5,15,835,"TRANSPORTADOR,FOTOGRABADO"
8,3,6,0,836,ENCUADERNADORES Y TRABAJADORES ASIMILADOS
8,3,6,1,836,"COSEDOR DE PLEIGOS A MAQUINA, ENCUADERNACION"
8,3,6,2,836,"DORADOR A MANO,ENCUADERNACION"
8,3,6,3,836,"ENCOLADOR,ENCUADERNACION"
8,3,6,4,836,ENCUADERNADOR
8,3,6,5,836,"GRABADOR A MANO O A MAQUINA,ENCUADERNACION"
8,3,6,6,836,"GUILLOTINERO, ENCUADERNACION"
8,3,6,7,836,"RECORTADOR, ENCUADERNACION"
8,3,6,8,836,"REPUJADOR O GRABADOR A MANO O A MAQ,ENCUADERNACION"
8,3,7,0,837,TRABAJADORES DE LABORATORIOS FOTOGRAFICOS
8,3,7,1,837,AMPLIADOR DE FOTOGRAFIAS
8,3,7,2,837,CONDUCTOR MAQ DE REVELAR Y SECAR PELICULA CINEMATOGRAFICA
8,3,7,3,837,COPIADOR DE FOTOGRAFIAS
8,3,7,4,837,FOTOGRAFO-AMPLIADOR
8,3,7,5,837,FOTOGRAFO-REVELADOR
8,3,7,6,837,FOTOGRAFO-SACADOR DE COPIAS
8,3,7,7,837,REDUCTOR DE FOTOGRAFIAS
8,3,7,8,837,REVELADOR DE PELICULAS FOTOGRAFICAS
8,3,7,9,837,REVELADOR DE RADIOGRAFIAS
8,3,7,10,837,SACADOR DE COPIAS DE FOTOGRAFIAS
8,3,7,11,837,SECADOR DE PELICULAS CINEMATOGRAFICAS
8,3,9,0,839,OBREROS DE LAS ARTES GRAFICAS N.E.O.P.
8,3,9,1,839,ESTAMPADOR TEXTILES Y PAPELES PINTADOS MEDIANTE PLANCHAS
8,3,9,2,839,"IMPRESOR A LA PLANCHA,DE TELAS Y PAPELES PINTADOS"
8,3,9,3,839,IMPRESOR DE TELAS A MAQUINA
8,3,9,4,839,"IMPRESOR,SERICIGRAFIA"
8,3,9,5,839,OPERADOR DE PRENSA ESTAMPAR EN RELIEVE O SECO
8,3,9,6,839,"PICADOR DE ESTARCIDORES,SERICIGRAFIA"
8,3,9,7,839,"PREPARADOR DE ESTARCIDORES,SERICIGRAFIA"
8,3,9,8,839,"SERICIGRAFO,IMPRESOR"
8,4,0,0,840,OBREROS MANUFACTUR. Y TRAB.ASIM.NO CLASIFICADOS EN O.C.
8,4,1,0,841,CONSTRUCTORES Y AFINADORES DE INSTRUM. MUSICALES
8,4,1,1,841,"ACORDEONERO,CONSTRUCTOR"
8,4,1,2,841,"AFINADOR DE INSTRUM. MUSICALES, PIANOS, ORGANOS, ACORDEONES"
8,4,1,3,841,CONST INSTRUM VIENTO DE MADERA O DE METAL
8,4,1,4,841,"FABRICANTES DE INSTRUMENTOS MUSIC., ARPAS, GUITARRA, VIENTO,"
8,4,1,5,841,"GUITARRERO, FABRICANTE DE INSTRUMENTOS DE CUERDA"
8,4,1,6,841,"ORGANERO,CONSTRUCTOR Y AFINADOR"
8,4,1,7,841,"VIOLENERO,CONSTRUCTOR Y AFINADOR"
8,4,2,0,842,"CESTEROS,BRUCEROS Y TRABAJADORES ASIMILADOS"
8,4,2,1,842,BRUCEROS
8,4,2,2,842,CONFECCIONADOR A MANO DE CEPILLO
8,4,2,3,842,CONFECCIONADOR DE BROCHAS
8,4,2,4,842,CONFECCIONADOR DE PINCELES FINOS
8,4,2,5,842,CONFECCIONADOR DE ESCOBAS A MANO
8,4,2,6,842,"CONFECCIONADOR DE ESTERAS,ESTERONES"
8,4,2,7,842,"CONFECCIONADOR DE MUEBLES DE CANA,JUNCO,MIMBRE"
8,4,2,8,842,"CONFECC ALFOMBRAS JUNCO,PITA,ESPARTO,FIBRA COCO"
8,4,2,9,842,CONFECCIONADOR A MAQUINA DE BROCHAS Y CEPILLOS
8,4,2,10,842,CONFECCIONADOR DE TAPIAS DE JUNCO FINO
8,4,2,11,842,COSEDOR DE ESCOBAS
8,4,2,12,842,ESCOBERO
8,4,2,13,842,"ESTERERO EN JUNCO,PITA Y FIBRA DE COCO"
8,4,2,14,842,TEJEDOR DE CAPAZOS
8,4,2,15,842,TEJEDOR DE CAPAZOS DE JUNCO O ESPARTO
8,4,2,16,842,TEJEDOR DE CESTOS
8,4,2,17,842,TEJEDOR DE SERAS Y SERONES
8,4,2,18,842,TEJEDOR MUEBLES DE MIMBRE
8,4,2,19,842,"TRENZADOR DE CESTAS,DE SARRIAS"
8,4,2,20,842,TEJEDORES DE ESTERAS Y FUNCOS
8,4,3,0,843,OBREROS DE LA FABRICACION DE PRODUCTOS DERIVADOS DE MINERALE
8,4,3,1,843,FABRICANTE DE PIEZAS EN HORMIGON ARMADO
8,4,3,2,843,FABRICANTE DE PRODUCTOS DE ASBESTOS-CEMENTO
8,4,3,3,843,FABRICANTE DE PRODUCTOS DE PIEDRA ARTIFICIAL
8,4,3,4,843,OBRERO DE LA ELABOR. DE PREFABRICADOS DE HORMIGON ARMADO
8,4,3,5,843,OBRERO DE LA ELABORACION DE PROD.HORMIGON ARMADO
8,4,3,6,843,OBRERO DE LA ELABORACION DE FIBROCEMENTO DE AMIANTO
8,4,3,7,843,OBRERO DE LA FABRICACION DE PIEDRA ARTIFICIAL
8,4,3,8,843,OBRERO DE LA FABRIC. DE AGLOMERADOS DE PIEDRA ARTIFICIAL
8,4,3,9,843,OBRERO DE LA FABRICACION DE PAPEL Y TELA DE ESMERIL(LIJA)
8,4,3,10,843,OBRERO DE LA FAB. DE TELAS Y PAPELES PREVESTIDOS
8,4,3,11,843,LOSETERO FABRICACION DE LOCETAS Y MOSAICOS
8,4,3,12,843,OBRERO DE LA PREPARACION DE ARENAS SILICEAS PARA FILTROS
8,4,3,13,843,OTROS OBREROS DE LA FABRICACION DE PROD. DERIVADOS
8,4,4,0,844,OTROS OBREROS MANUFACTUREROS Y TRABJ. ASIMILADOS
8,4,4,1,844,"ABANIQUERO,CONFECCIONADOR DE ABANICOS"
8,4,4,2,844,CANDELERO
8,4,4,3,844,CERERO
8,4,4,4,844,CONFECCIONADOR DE MUNECOS Y JUGUETES DE TRAPO
8,4,4,5,844,CONFECCIONADOR DE SELLOS DE CAUCHO
8,4,4,6,844,CONFECCIONADOR DE VELAS Y BUJIAS
8,4,4,7,844,CONFECCIONADOR DE PELUCAS
8,4,4,8,844,CONFECC.DE ZAPATOS DE RAFIA Y FIBRAS SEMEJANTES
8,4,4,9,844,CONFECCIONADOR DE OJOTAS O LLANQUES
8,4,4,10,844,CONFECCIONADOR DE FELPUDOS DE JEBE O LLANTA
8,4,4,11,844,CONFECCIONADOR DE ARTESANIA CON FIBRA ACRILICA
8,4,4,12,844,CONFECCIONADOR DE POSTIZOS
8,4,4,13,844,CONFECCIONADOR DE DIENTES ARTIFICIALES
8,4,4,14,844,CONFECCIONADOR DE CIERRES
8,4,4,15,844,"CORTADOR DE CORCHO, FABRICACION DE ARTICULOS"
8,4,4,16,844,"GRABADOR DE MARFIL, HUESO Y PLASTICO"
8,4,4,17,844,"GRABADOR DE HIERRO, MARFIL,PLASTICO O HUESO"
8,4,4,18,844,OBRERO DE IMPERMEABILIZACION DE TELAS AL ACEITE
8,4,4,19,844,OBRERO DE LA ELABORACION DE PRODUCTOS DE CORCHO
8,4,4,20,844,OBRERO DE LA ELABORACION DE CUERDAS DE TRIPA
8,4,4,21,844,OBRERO DE LA FABRICACION DE LINOLEO
8,4,4,22,844,OBRERO DE LA FABRIC.DE PELICULAS Y PAPEL FOTOGRAFICO
8,4,4,23,844,OBRERO DE LA FABRICACION DE JUGUETES DE MADERA
8,4,4,24,844,OBRERO DE FABRICACION DE JUGUETE METALICOS
8,4,4,25,844,OBRERO DE TRAT. Y REVEST. DE ALQUITRAN O ASFALTO DEL PAPEL
8,4,4,26,844,OBRERO EN LA ELABORACION DE TELAS ACEITADAS
8,4,4,27,844,OBRERO EN LA FABRICACION DE BOTONES
8,4,4,28,844,OBRERO EN LA FABRICACION DE ADORNOS ARTIFICIALES
8,4,4,29,844,OPERADOR DE MAQUINA DE FABRICAR LAPICES
8,4,4,30,844,OPERADOR DE PRENSA DE FAB. TIZAS BLANCAS Y COLOR
8,4,4,31,844,PREPARADOR DE PLACAS FOTOGRAFICAS
8,4,4,32,844,MAQUINISTA EN LA FABRICACION DE CABLES
8,4,4,33,844,TEJEDOR DE DISFRACES
8,5,0,0,850,PINTORES
8,5,1,0,851,PINTORES DE EDIFICIOS Y CONSTRUCCIONES
8,5,1,1,851,"BARNIZADOR, CONSTRUCCION"
8,5,1,2,851,"DECORADOR DE ABORDO, BARCOS"
8,5,1,3,851,ENCALLADOR
8,5,1,4,851,"PINTOR DE COCHES DE VIAJEROS Y VAGONES, FERROCARRILES"
8,5,1,5,851,"PINTOR DE CONSTRUCCION, CONSERVACION"
8,5,1,6,851,PINTOR DE CONSTRUC.METALICAS Y CASCOS Y BUQUES
8,5,1,7,851,"PINTOR DE CONSTRUCCION ESCENICAS,CINEMATOGRAFIA"
8,5,1,8,851,"BARNIZADOR,CONSTRUCCION"
8,5,1,9,851,"PINTOR DE DECORADOR DE FONDO,TEATRO,CINE"
8,5,2,0,852,PINTORES NO CLASIFICADOS EN O.C.
8,5,2,1,852,"PINTOR A PINCEL Y RODILLO,EXCEPTO EDIFICIO Y CONSTRUC."
8,5,2,2,852,"PINTOR A PISTOLA,EXCEPTO DE EDIF.Y CONSTRUCION"
8,5,2,3,852,PINTOR DE AUTOMOVILES
8,5,2,4,852,PINTOR DE LETREROS Y ROTULOS
8,5,2,5,852,PINTOR DE ROTULOS
8,5,2,6,852,PINTOR POR INMERSION
8,5,2,7,852,"PINTOR-PULVERIZADOR,FABRICACION DE AUTOMOVILES"
8,5,2,8,852,"PINTOR RETOCADOR DE AUTOMOV., CARROC. DE PRODUCTOS EN SERIE"
